Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,Move_%,HV20,VolPotential,VectorScore,Debit/unit,Debit_%S,Units,PnL_Total,Return_%,Win,CumPnL
TCS.NS,2024-01-12,2024-02-14,3548.31,3550,3830,3641.42,3772.99,6.33,0.2776,1.201,3,91.42,2.576,21,2763.04,143.92,True,1659223.9799999997
RELIANCE.NS,2024-01-12,2024-02-14,1354.39,1355,1420,1377.39,1463.72,8.07,0.169,1.441,3,22.39,1.653,89,3792.04,190.27,True,1663016.0199999998
ABCAPITAL.NS,2024-01-12,2024-02-14,179.35,180,195,184.67,182.5,1.76,0.2912,1.076,3,4.67,2.601,428,-926.92,-46.42,False,1662089.0999999999
HDFCBANK.NS,2024-01-15,2024-02-15,800.88,800,835,812.47,677.0,-15.47,0.1476,1.229,3,12.47,1.557,160,-1995.76,-100.0,False,1660093.3399999999
ICICIBANK.NS,2024-01-15,2024-02-15,993.56,995,1035,1008.67,1000.25,0.67,0.1392,1.014,3,13.67,1.376,146,-1228.26,-61.55,False,1658865.0799999998
TCS.NS,2024-01-15,2024-02-15,3567.5,3565,3785,3639.29,3775.84,5.84,0.2107,1.229,3,74.29,2.082,26,3550.39,183.81,True,1662415.4699999997
TITAN.NS,2024-01-15,2024-02-15,3723.13,3725,3845,3768.86,3587.63,-3.64,0.1155,1.034,3,43.86,1.178,45,-1973.56,-100.0,False,1660441.9099999997
BHARTIARTL.NS,2024-01-15,2024-02-15,1087.2,1085,1145,1105.74,1105.25,1.66,0.1798,1.226,3,20.74,1.908,96,-47.41,-2.38,False,1660394.4999999998
TITAN.NS,2024-01-16,2024-02-16,3784.0,3785,3920,3833.63,3620.67,-4.32,0.1255,1.08,4,48.63,1.285,41,-1993.87,-100.0,False,1658400.6299999997
APARINDS.NS,2024-01-16,2024-02-16,5410.96,5410,5845,5564.56,6078.58,12.34,0.3645,1.052,3,154.56,2.856,12,3365.28,181.44,True,1661765.9099999997
ICICIBANK.NS,2024-01-16,2024-02-16,992.78,995,1030,1007.11,1006.75,1.41,0.1288,0.962,3,12.11,1.22,165,-60.2,-3.01,False,1661705.7099999997
HDFCBANK.NS,2024-01-16,2024-02-16,803.92,805,840,816.81,679.8,-15.44,0.148,1.28,3,11.81,1.469,169,-1995.66,-100.0,False,1659710.0499999998
BHARTIARTL.NS,2024-01-16,2024-02-16,1080.79,1080,1135,1099.35,1104.56,2.2,0.1822,1.277,3,19.35,1.791,103,536.04,26.89,True,1660246.0899999999
AJMERA.NS,2024-01-18,2024-02-20,113.59,115,125,118.46,140.76,23.92,0.5387,1.472,4,3.46,3.045,578,3780.88,189.13,True,1664026.9699999997
INFY.NS,2024-01-18,2024-02-20,1513.73,1515,1635,1556.83,1553.03,2.6,0.3458,1.351,3,41.83,2.763,47,-178.62,-9.09,False,1663848.3499999996
ANANDRATHI.NS,2024-01-18,2024-02-20,671.17,670,725,689.22,910.92,35.72,0.3327,0.861,4,19.22,2.864,104,3720.67,186.1,True,1667569.0199999996
ANANDRATHI.NS,2024-01-19,2024-02-21,686.38,685,740,704.34,902.26,31.45,0.3263,0.84,4,19.34,2.818,103,3672.72,184.35,True,1671241.7399999995
ICICIBANK.NS,2024-01-19,2024-02-21,983.09,985,1030,1000.26,1034.99,5.28,0.1662,1.216,4,15.26,1.553,131,3895.55,194.83,True,1675137.2899999996
BHARTIARTL.NS,2024-01-19,2024-02-21,1109.49,1110,1175,1131.57,1124.18,1.32,0.1984,1.332,4,21.57,1.945,92,-679.91,-34.25,False,1674457.3799999997
AJMERA.NS,2024-01-19,2024-02-21,118.02,120,125,121.94,144.65,22.56,0.5429,1.569,4,1.94,1.64,1033,3165.57,158.32,True,1677622.9499999997
ABB.NS,2024-01-19,2024-02-21,4739.19,4740,5050,4843.62,4900.67,3.41,0.2304,1.018,3,103.62,2.187,19,1083.8,55.05,True,1678706.7499999998
ANANDRATHI.NS,2024-01-23,2024-02-22,692.28,690,750,710.69,904.38,30.64,0.3252,0.869,4,20.69,2.989,96,3773.65,189.98,True,1682480.3999999997
ICICIBANK.NS,2024-01-23,2024-02-22,1012.45,1010,1070,1030.63,1045.56,3.27,0.1924,1.403,4,20.63,2.038,96,1433.1,72.35,True,1683913.4999999998
BHARTIARTL.NS,2024-01-23,2024-02-22,1142.04,1140,1210,1164.21,1119.89,-1.94,0.2126,1.451,4,24.21,2.12,82,-1984.95,-100.0,False,1681928.5499999998
ABB.NS,2024-01-23,2024-02-22,4690.13,4690,4995,4792.08,5333.54,13.72,0.2275,1.041,4,102.08,2.177,19,3855.39,198.77,True,1685783.9399999997
ANANTRAJ.NS,2024-01-24,2024-02-23,313.82,315,335,321.32,349.17,11.27,0.2237,1.152,3,6.32,2.014,316,4322.96,216.47,True,1690106.8999999997
BHARTIARTL.NS,2024-01-24,2024-02-23,1173.54,1175,1250,1199.64,1110.23,-5.4,0.2234,1.55,4,24.64,2.1,81,-1996.24,-100.0,False,1688110.6599999997
ANANDRATHI.NS,2024-01-24,2024-02-23,728.77,730,785,749.64,911.44,25.07,0.3657,0.969,4,19.64,2.695,101,3571.09,180.0,True,1691681.7499999998
RELIANCE.NS,2024-01-25,2024-02-26,1336.95,1335,1420,1363.68,1469.6,9.92,0.2114,1.487,3,28.68,2.145,69,3886.04,196.37,True,1695567.7899999998
AJMERA.NS,2024-01-25,2024-02-26,111.19,110,120,114.04,145.54,30.89,0.6931,1.723,3,4.04,3.63,495,2951.94,147.74,True,1698519.7299999997
BHARTIARTL.NS,2024-01-25,2024-02-26,1144.55,1145,1225,1171.55,1094.75,-4.35,0.2481,1.619,3,26.55,2.319,75,-1990.92,-100.0,False,1696528.8099999998
ICICIBANK.NS,2024-01-25,2024-02-26,993.66,995,1055,1015.21,1037.2,4.38,0.2238,1.474,3,20.21,2.034,98,2154.89,108.8,True,1698683.6999999997
ANANDRATHI.NS,2024-01-25,2024-02-26,751.53,750,810,771.85,911.4,21.27,0.3719,1.045,3,21.85,2.907,91,3471.73,174.61,True,1702155.4299999997
INFY.NS,2024-01-25,2024-02-26,1538.15,1540,1660,1581.91,1529.9,-0.54,0.3453,1.319,3,41.91,2.725,47,-1969.83,-100.0,False,1700185.5999999996
ANANTRAJ.NS,2024-01-25,2024-02-26,315.11,315,335,321.7,353.36,12.14,0.2175,1.145,3,6.7,2.126,298,3963.63,198.54,True,1704149.2299999995
RELIANCE.NS,2024-01-29,2024-02-27,1430.8,1430,1545,1469.34,1467.95,2.6,0.3146,1.647,4,39.34,2.75,50,-69.75,-3.55,False,1704079.4799999995
TITAN.NS,2024-01-29,2024-02-27,3829.91,3830,4035,3900.28,3619.13,-5.5,0.1884,1.45,3,70.28,1.835,28,-1967.71,-100.0,False,1702111.7699999996
ICICIBANK.NS,2024-01-29,2024-02-27,1000.01,1000,1065,1021.65,1043.1,4.31,0.2245,1.51,3,21.65,2.165,92,1973.36,99.06,True,1704085.1299999997
RELIANCE.NS,2024-01-30,2024-02-28,1390.85,1390,1500,1428.56,1438.28,3.41,0.3337,1.725,3,38.56,2.773,51,495.56,25.2,True,1704580.6899999997
INFY.NS,2024-01-31,2024-02-29,1530.59,1530,1655,1573.51,1542.57,0.78,0.3427,0.956,3,43.51,2.843,45,-1392.27,-71.11,False,1703188.4199999997
TCS.NS,2024-01-31,2024-02-29,3511.51,3510,3745,3588.4,3768.39,7.32,0.23,1.008,3,78.4,2.233,25,3915.08,199.76,True,1707103.4999999998
ANANTRAJ.NS,2024-01-31,2024-02-29,317.26,315,340,323.46,349.07,10.03,0.2268,1.095,3,8.46,2.667,236,3903.05,195.45,True,1711006.5499999998
RELIANCE.NS,2024-01-31,2024-02-29,1409.63,1410,1520,1448.46,1443.39,2.4,0.3351,1.703,3,38.46,2.728,52,-263.28,-13.17,False,1710743.2699999998
AJMERA.NS,2024-01-31,2024-02-29,114.53,115,125,118.78,144.62,26.28,0.6809,1.703,3,3.78,3.3,529,3290.46,164.56,True,1714033.7299999997
ANGELONE.NS,2024-02-01,2024-03-01,324.67,325,350,334.86,271.99,-16.22,0.7288,1.199,3,9.86,3.038,202,-1992.52,-100.0,False,1712041.2099999997
AJMERA.NS,2024-02-01,2024-03-01,113.92,115,125,118.68,144.9,27.2,0.6834,1.718,3,3.68,3.229,543,3432.45,171.83,True,1715473.6599999997
ANANDRATHI.NS,2024-02-01,2024-03-01,793.93,795,855,816.58,916.48,15.43,0.372,1.14,4,21.58,2.718,92,3534.65,178.04,True,1719008.3099999996
ICICIBANK.NS,2024-02-01,2024-03-01,1008.62,1010,1070,1030.01,1069.37,6.02,0.2139,1.611,3,20.01,1.984,99,3896.55,196.67,True,1722904.8599999996
TCS.NS,2024-02-01,2024-03-01,3546.66,3545,3780,3623.87,3767.7,6.23,0.2304,1.064,3,78.87,2.224,25,3595.83,182.37,True,1726500.6899999997
TCS.NS,2024-02-02,2024-03-04,3649.87,3650,3890,3730.02,3755.14,2.88,0.2289,1.085,4,80.02,2.192,24,602.93,31.4,True,1727103.6199999996
RELIANCE.NS,2024-02-02,2024-03-04,1440.33,1440,1555,1480.07,1489.44,3.41,0.3354,1.698,3,40.07,2.782,49,459.19,23.39,True,1727562.8099999996
ICICIBANK.NS,2024-02-02,2024-03-04,1007.49,1005,1070,1027.24,1074.73,6.67,0.2142,1.558,3,22.24,2.207,89,3805.73,192.28,True,1731368.5399999996
INFY.NS,2024-02-02,2024-03-04,1560.5,1560,1685,1602.97,1508.75,-3.32,0.3209,1.029,3,42.97,2.754,46,-1976.63,-100.0,False,1729391.9099999997
INFY.NS,2024-02-05,2024-03-05,1554.83,1555,1680,1597.71,1480.46,-4.78,0.321,1.02,3,42.71,2.747,46,-1964.81,-100.0,False,1727427.0999999996
ANANTRAJ.NS,2024-02-05,2024-03-05,325.68,325,345,332.14,353.11,8.42,0.2335,1.031,4,7.14,2.194,279,3586.79,179.95,True,1731013.8899999997
ANANDRATHI.NS,2024-02-05,2024-03-05,857.19,855,925,880.83,976.48,13.92,0.4009,1.294,3,25.83,3.014,77,3400.85,170.97,True,1734414.7399999998
TCS.NS,2024-02-05,2024-03-05,3656.31,3655,3895,3735.16,3692.01,0.98,0.2256,1.097,3,80.16,2.192,24,-1035.47,-53.83,False,1733379.2699999998
TCS.NS,2024-02-06,2024-03-06,3806.03,3805,4085,3897.4,3740.05,-1.73,0.2543,1.181,3,92.4,2.428,21,-1940.3,-100.0,False,1731438.9699999997
ANANDRATHI.NS,2024-02-06,2024-03-06,839.41,840,905,863.96,955.54,13.83,0.4188,1.427,3,23.96,2.854,83,3406.31,171.28,True,1734845.2799999998
INFY.NS,2024-02-06,2024-03-06,1593.76,1595,1720,1638.08,1490.64,-6.47,0.3273,1.106,3,43.08,2.703,46,-1981.85,-100.0,False,1732863.4299999997
AJMERA.NS,2024-02-06,2024-03-06,140.63,140,150,144.09,144.81,2.98,0.905,1.605,4,4.09,2.905,489,355.59,17.8,True,1733219.0199999998
ANANTRAJ.NS,2024-02-06,2024-03-06,326.43,325,345,332.19,347.68,6.51,0.2099,1.073,4,7.19,2.202,278,3561.56,178.22,True,1736780.5799999998
RELIANCE.NS,2024-02-07,2024-03-07,1424.97,1425,1540,1465.04,1461.3,2.55,0.3425,1.621,3,40.04,2.81,49,-183.04,-9.33,False,1736597.5399999998
BHARTIARTL.NS,2024-02-07,2024-03-07,1118.66,1120,1210,1149.0,1183.16,5.77,0.2814,1.378,3,29.0,2.592,68,2322.88,117.79,True,1738920.4199999997
AJMERA.NS,2024-02-07,2024-03-07,135.56,135,145,139.06,145.2,7.11,0.9284,1.544,4,4.06,2.994,492,2923.19,146.39,True,1741843.6099999996
TITAN.NS,2024-02-07,2024-03-07,3542.52,3545,3790,3625.79,3750.92,5.88,0.2436,1.38,3,80.79,2.281,24,3003.02,154.88,True,1744846.6299999997
ANANTRAJ.NS,2024-02-08,2024-03-11,342.44,340,370,350.51,335.56,-2.01,0.3017,1.128,4,10.51,3.069,190,-1996.79,-100.0,False,1742849.8399999996
BHARTIARTL.NS,2024-02-08,2024-03-11,1126.4,1125,1215,1154.91,1180.1,4.77,0.2789,1.252,3,29.91,2.655,66,1662.68,84.22,True,1744512.5199999996
RELIANCE.NS,2024-02-08,2024-03-11,1432.85,1435,1545,1473.4,1449.12,1.14,0.3412,1.612,3,38.4,2.68,52,-1262.18,-63.21,False,1743250.3399999996
ANANTRAJ.NS,2024-02-09,2024-03-12,345.28,345,375,354.81,318.11,-7.87,0.302,1.202,4,9.81,2.842,203,-1991.78,-100.0,False,1741258.5599999996
ICICIBANK.NS,2024-02-12,2024-03-13,980.04,980,1050,1003.38,1066.47,8.82,0.2553,1.191,3,23.38,2.385,85,3963.0,199.45,True,1745221.5599999996
AJMERA.NS,2024-02-12,2024-03-13,134.61,135,145,138.95,117.62,-12.62,0.9875,1.693,4,3.95,2.937,505,-1996.45,-100.0,False,1743225.1099999996
RELIANCE.NS,2024-02-13,2024-03-14,1447.64,1450,1565,1488.98,1414.42,-2.3,0.3248,1.119,3,38.98,2.693,51,-1988.22,-100.0,False,1741236.8899999997
ICICIBANK.NS,2024-02-13,2024-03-14,1003.35,1005,1080,1029.31,1066.12,6.26,0.2652,1.242,3,24.31,2.423,82,3019.07,151.47,True,1744255.9599999997
RELIANCE.NS,2024-02-14,2024-03-15,1463.72,1465,1580,1504.38,1401.33,-4.26,0.3222,1.083,3,39.38,2.69,50,-1968.97,-100.0,False,1742286.9899999998
ANANDRATHI.NS,2024-02-14,2024-03-15,853.99,855,920,879.57,883.46,3.45,0.4777,1.41,3,24.57,2.878,81,314.73,15.81,True,1742601.7199999997
ANANTRAJ.NS,2024-02-14,2024-03-15,340.55,340,370,349.98,298.01,-12.49,0.3151,1.502,4,9.98,2.932,200,-1996.62,-100.0,False,1740605.0999999996
ICICIBANK.NS,2024-02-14,2024-03-15,1006.21,1005,1085,1031.14,1062.93,5.64,0.2645,1.195,3,26.14,2.597,76,2416.16,121.64,True,1743021.2599999995
ANANDRATHI.NS,2024-02-15,2024-03-18,883.93,885,955,910.23,892.76,1.0,0.3976,1.361,3,25.23,2.854,79,-1379.7,-69.23,False,1741641.5599999996
ICICIBANK.NS,2024-02-15,2024-03-18,1000.25,1000,1075,1024.91,1063.76,6.35,0.2655,1.245,3,24.91,2.49,80,3108.33,155.98,True,1744749.8899999997
AJMERA.NS,2024-02-15,2024-03-18,142.73,145,155,148.81,138.59,-2.91,0.9984,1.765,3,3.81,2.672,524,-1998.23,-100.0,False,1742751.6599999997
APARINDS.NS,2024-02-15,2024-03-18,6034.27,6035,6515,6216.14,6034.22,-0.0,0.4842,1.242,3,181.14,3.002,11,-1992.51,-100.0,False,1740759.1499999997
APARINDS.NS,2024-02-16,2024-03-19,6078.58,6080,6565,6262.71,5974.14,-1.72,0.4838,1.225,3,182.71,3.006,10,-1827.08,-100.0,False,1738932.0699999996
ANANDRATHI.NS,2024-02-16,2024-03-19,900.73,900,975,927.03,900.02,-0.08,0.3968,1.359,3,27.03,3.001,73,-1971.77,-99.91,False,1736960.2999999996
AJMERA.NS,2024-02-16,2024-03-19,143.25,145,155,148.86,134.97,-5.78,0.9967,1.714,3,3.86,2.695,517,-1996.22,-100.0,False,1734964.0799999996
ABCAPITAL.NS,2024-02-16,2024-03-19,186.05,185,200,190.83,170.0,-8.63,0.4617,1.263,3,5.83,3.133,343,-1999.63,-100.0,False,1732964.4499999997
ABCAPITAL.NS,2024-02-19,2024-03-20,184.55,185,200,190.49,169.05,-8.4,0.4633,1.191,3,5.49,2.976,364,-1998.88,-100.0,False,1730965.5699999998
APARINDS.NS,2024-02-19,2024-03-20,6183.91,6185,6680,6370.77,6076.11,-1.74,0.4742,1.215,3,185.77,3.004,10,-1857.66,-100.0,False,1729107.91
ANANDRATHI.NS,2024-02-19,2024-03-20,910.45,910,985,937.03,890.03,-2.24,0.3952,1.177,3,27.03,2.969,73,-1973.44,-100.0,False,1727134.47
RELIANCE.NS,2024-02-19,2024-03-20,1456.44,1455,1575,1495.94,1426.55,-2.05,0.3176,0.887,4,40.94,2.811,48,-1965.26,-100.0,False,1725169.21
ANGELONE.NS,2024-02-19,2024-03-20,312.15,310,335,320.09,250.51,-19.75,0.6303,0.942,3,10.09,3.234,198,-1998.51,-100.0,False,1723170.7
TCS.NS,2024-02-19,2024-03-20,3776.4,3775,4020,3857.31,3654.1,-3.24,0.2257,1.082,3,82.31,2.18,24,-1975.47,-100.0,False,1721195.23
ANANTRAJ.NS,2024-02-19,2024-03-20,345.23,345,375,355.0,288.83,-16.34,0.3201,1.536,4,10.0,2.895,200,-1999.01,-100.0,False,1719196.22
ANANTRAJ.NS,2024-02-20,2024-03-21,344.34,345,370,353.69,306.69,-10.93,0.3186,1.497,3,8.69,2.525,230,-1999.69,-100.0,False,1717196.53
ABREL.NS,2024-02-20,2024-03-21,1452.13,1450,1570,1495.24,1449.89,-0.15,0.4792,1.021,3,45.24,3.115,44,-1990.55,-100.0,False,1715205.98
ICICIBANK.NS,2024-02-20,2024-03-21,1031.84,1030,1105,1055.28,1064.35,3.15,0.2502,1.205,3,25.28,2.45,79,717.12,35.91,True,1715923.1
RELIANCE.NS,2024-02-20,2024-03-21,1453.5,1455,1570,1494.04,1433.69,-1.36,0.3179,0.853,4,39.04,2.686,51,-1990.79,-100.0,False,1713932.31
BAJFINANCE.NS,2024-02-20,2024-03-21,664.77,665,720,683.28,660.06,-0.71,0.3087,0.798,4,18.28,2.75,109,-1992.76,-100.0,False,1711939.55
AJMERA.NS,2024-02-21,2024-03-22,144.65,145,155,149.0,142.0,-1.83,0.8214,1.346,4,4.0,2.766,499,-1996.48,-100.0,False,1709943.07
ABB.NS,2024-02-21,2024-03-22,4900.67,4900,5295,5046.77,5866.8,19.71,0.4479,1.195,4,146.77,2.995,13,3226.97,169.13,True,1713170.04
ICICIBANK.NS,2024-02-22,2024-03-26,1045.56,1045,1105,1065.54,1066.22,1.98,0.2003,1.101,3,20.54,1.964,97,66.3,3.33,True,1713236.34
RELIANCE.NS,2024-02-22,2024-03-26,1464.09,1465,1580,1503.36,1424.4,-2.71,0.2946,0.847,4,38.36,2.62,52,-1994.75,-100.0,False,1711241.59
TCS.NS,2024-02-22,2024-03-26,3761.03,3760,4010,3843.53,3568.15,-5.13,0.2305,0.995,4,83.53,2.221,23,-1921.12,-100.0,False,1709320.47
ABB.NS,2024-02-22,2024-03-26,5333.54,5335,5760,5497.45,5829.83,9.31,0.5326,1.33,4,162.45,3.046,12,3150.64,161.62,True,1712471.1099999999
APOLLO.NS,2024-02-23,2024-03-27,133.73,135,145,138.58,96.28,-28.01,0.4757,1.119,4,3.58,2.675,559,-1999.53,-100.0,False,1710471.5799999998
ABB.NS,2024-02-23,2024-03-27,5301.15,5300,5725,5462.77,6173.49,16.46,0.5343,1.39,4,162.77,3.071,12,3146.71,161.1,True,1713618.2899999998
ICICIBANK.NS,2024-02-23,2024-03-27,1044.18,1045,1105,1065.0,1066.27,2.12,0.1988,1.024,3,20.0,1.915,99,125.92,6.36,True,1713744.2099999997
RELIANCE.NS,2024-02-23,2024-03-27,1475.83,1475,1595,1514.99,1475.06,-0.05,0.2947,0.828,5,39.99,2.71,50,-1996.34,-99.85,False,1711747.8699999996
APOLLO.NS,2024-02-26,2024-03-28,140.37,140,150,143.96,95.18,-32.19,0.495,1.056,4,3.96,2.821,505,-1999.94,-100.0,False,1709747.9299999997
ANANTRAJ.NS,2024-02-26,2024-03-28,353.36,355,380,363.56,310.53,-12.12,0.3238,1.232,3,8.56,2.424,233,-1995.49,-100.0,False,1707752.4399999997
AJMERA.NS,2024-02-26,2024-03-28,145.54,145,155,149.1,143.06,-1.71,0.8087,1.127,3,4.1,2.818,487,-1997.69,-100.0,False,1705754.7499999998
ABCAPITAL.NS,2024-02-26,2024-03-28,189.35,190,205,195.27,175.4,-7.37,0.3875,0.976,4,5.27,2.781,379,-1995.99,-100.0,False,1703758.7599999998
RELIANCE.NS,2024-02-26,2024-03-28,1469.6,1470,1545,1495.71,1468.15,-0.1,0.1791,0.806,3,25.71,1.749,77,-1979.53,-100.0,False,1701779.2299999997
AJMERA.NS,2024-02-27,2024-04-01,146.13,145,160,150.85,147.2,0.73,0.809,1.053,3,5.85,4.006,341,-1246.98,-62.47,False,1700532.2499999998
APOLLO.NS,2024-02-27,2024-04-01,140.87,140,150,144.06,99.92,-29.07,0.495,1.039,3,4.06,2.879,493,-1999.46,-100.0,False,1698532.7899999998
ANANDRATHI.NS,2024-02-28,2024-04-02,905.64,905,980,931.7,851.99,-5.92,0.3754,0.788,4,26.7,2.948,74,-1975.67,-100.0,False,1696557.1199999999
TITAN.NS,2024-02-29,2024-04-03,3589.96,3590,3755,3647.32,3677.22,2.43,0.1587,0.973,4,57.32,1.597,34,1016.74,52.17,True,1697573.8599999999
INFY.NS,2024-02-29,2024-04-03,1542.57,1545,1630,1573.35,1364.48,-11.54,0.1962,0.88,5,28.35,1.838,70,-1984.4,-100.0,False,1695589.46
ANANDRATHI.NS,2024-02-29,2024-04-03,903.36,905,975,929.35,866.51,-4.08,0.345,0.752,5,24.35,2.696,82,-1996.91,-100.0,False,1693592.55
ANANDRATHI.NS,2024-03-01,2024-04-04,916.48,915,990,941.38,872.33,-4.82,0.3415,0.707,3,26.38,2.879,75,-1978.71,-100.0,False,1691613.84
TITAN.NS,2024-03-01,2024-04-04,3730.12,3730,3955,3805.57,3746.81,0.45,0.208,1.046,4,75.57,2.026,26,-1527.95,-77.76,False,1690085.8900000001
AJMERA.NS,2024-03-01,2024-04-04,144.9,145,155,149.03,158.8,9.59,0.8294,1.078,3,4.03,2.78,496,2961.66,148.21,True,1693047.55
ICICIBANK.NS,2024-03-01,2024-04-04,1069.37,1070,1140,1093.34,1061.45,-0.74,0.233,0.992,3,23.34,2.182,85,-1983.72,-100.0,False,1691063.83
AJMERA.NS,2024-03-04,2024-04-05,144.29,145,155,148.96,158.47,9.83,0.8263,1.061,3,3.96,2.745,505,3050.09,152.51,True,1694113.9200000002
APARINDS.NS,2024-03-04,2024-04-05,6175.71,6175,6670,6343.01,7258.3,17.53,0.3106,0.892,4,168.01,2.721,11,3596.84,194.62,True,1697710.7600000002
TITAN.NS,2024-03-04,2024-04-05,3696.93,3695,3910,3768.11,3718.77,0.59,0.2002,1.051,3,73.11,1.978,27,-1332.04,-67.48,False,1696378.7200000002
HDFCBANK.NS,2024-03-04,2024-04-05,685.93,685,720,697.46,741.87,8.16,0.1828,0.762,4,12.46,1.817,160,3606.35,180.89,True,1699985.0700000003
ANANDRATHI.NS,2024-03-04,2024-04-05,975.95,975,1055,1003.31,896.95,-8.09,0.358,0.892,4,28.31,2.9,70,-1981.44,-100.0,False,1698003.6300000004
ABB.NS,2024-03-04,2024-04-05,5536.61,5535,5980,5703.89,6557.41,18.44,0.5017,1.587,3,168.89,3.05,11,3037.26,163.49,True,1701040.8900000004
ICICIBANK.NS,2024-03-04,2024-04-05,1074.73,1075,1145,1098.5,1065.93,-0.82,0.2327,0.959,3,23.5,2.187,85,-1997.74,-100.0,False,1699043.1500000004
RELIANCE.NS,2024-03-04,2024-04-05,1489.44,1490,1555,1512.57,1442.7,-3.14,0.151,0.925,3,22.57,1.515,88,-1985.84,-100.0,False,1697057.3100000003
ABCAPITAL.NS,2024-03-04,2024-04-05,190.95,190,205,195.36,204.8,7.25,0.2987,1.029,4,5.36,2.809,372,3510.17,175.91,True,1700567.4800000002
HDFCBANK.NS,2024-03-05,2024-04-08,689.83,690,725,702.15,740.46,7.34,0.1841,0.691,3,12.15,1.761,164,3747.81,188.12,True,1704315.2900000003
ABB.NS,2024-03-05,2024-04-08,5585.08,5585,6030,5753.95,6586.81,17.94,0.5016,1.623,3,168.95,3.025,11,3036.6,163.4,True,1707351.8900000004
BHARTIARTL.NS,2024-03-05,2024-04-08,1152.78,1155,1210,1173.71,1188.09,3.06,0.1763,1.13,3,18.71,1.623,106,1524.48,76.87,True,1708876.3700000003
ANANDRATHI.NS,2024-03-05,2024-04-08,976.48,975,1055,1003.16,923.26,-5.45,0.344,0.942,4,28.16,2.884,71,-1999.39,-100.0,False,1706876.9800000004
ABCAPITAL.NS,2024-03-05,2024-04-08,192.0,190,205,195.71,203.15,5.81,0.2975,1.099,3,5.71,2.974,350,2604.25,130.33,True,1709481.2300000004
APOLLO.NS,2024-03-06,2024-04-09,119.2,120,130,123.73,110.36,-7.42,0.6377,1.201,3,3.73,3.131,535,-1996.31,-100.0,False,1707484.9200000004
HDFCBANK.NS,2024-03-06,2024-04-09,690.67,690,725,702.36,741.39,7.34,0.1805,0.659,3,12.36,1.79,161,3645.11,183.18,True,1711130.0300000005
BHARTIARTL.NS,2024-03-06,2024-04-09,1177.24,1175,1240,1197.79,1187.84,0.9,0.1892,1.164,3,22.79,1.936,87,-864.96,-43.63,False,1710265.0700000005
AJMERA.NS,2024-03-06,2024-04-09,144.81,145,155,148.89,162.82,12.44,0.503,1.035,3,3.89,2.689,513,3132.28,156.79,True,1713397.3500000006
ICICIBANK.NS,2024-03-06,2024-04-09,1079.41,1080,1150,1103.46,1089.2,0.91,0.2333,1.042,3,23.46,2.174,85,-1212.6,-60.8,False,1712184.7500000005
BHARTIARTL.NS,2024-03-07,2024-04-10,1183.16,1185,1245,1205.49,1212.45,2.48,0.1887,1.088,3,20.49,1.732,97,674.83,33.95,True,1712859.5800000005
APOLLO.NS,2024-03-07,2024-04-10,120.29,120,130,123.92,108.71,-9.63,0.6287,1.157,3,3.92,3.255,510,-1997.18,-100.0,False,1710862.4000000006
HDFCBANK.NS,2024-03-07,2024-04-10,692.35,690,725,702.64,735.55,6.24,0.1653,0.604,4,12.64,1.826,158,3532.14,176.8,True,1714394.5400000005
AJMERA.NS,2024-03-07,2024-04-10,145.2,145,155,148.95,165.56,14.03,0.4816,1.012,3,3.95,2.717,506,3063.81,153.48,True,1717458.3500000006
TITAN.NS,2024-03-07,2024-04-10,3750.92,3750,3970,3824.74,3675.94,-2.0,0.2048,1.016,3,74.74,1.993,26,-1943.18,-100.0,False,1715515.1700000006
ICICIBANK.NS,2024-03-07,2024-04-10,1070.4,1070,1130,1090.57,1091.51,1.97,0.1963,0.983,3,20.57,1.921,97,91.54,4.59,True,1715606.7100000007
ANANDRATHI.NS,2024-03-07,2024-04-10,975.42,975,1055,1003.02,965.2,-1.05,0.3518,1.034,3,28.02,2.872,71,-1989.32,-100.0,False,1713617.3900000006
ABB.NS,2024-03-11,2024-04-12,5742.88,5745,6200,5915.81,6639.11,15.61,0.4714,1.039,3,170.81,2.974,11,3126.04,166.37,True,1716743.4300000006
ANANDRATHI.NS,2024-03-11,2024-04-12,969.11,970,1045,996.55,990.38,2.19,0.3553,1.094,4,26.55,2.74,75,-462.97,-23.25,False,1716280.4600000007
HDFCBANK.NS,2024-03-13,2024-04-16,699.19,700,735,712.0,722.58,3.34,0.1835,0.698,5,12.0,1.716,166,1756.51,88.19,True,1718036.9700000007
ICICIBANK.NS,2024-03-13,2024-04-16,1066.47,1065,1115,1082.96,1049.84,-1.56,0.1656,1.063,4,17.96,1.684,111,-1993.99,-100.0,False,1716042.9800000007
APOLLO.NS,2024-03-14,2024-04-18,107.31,105,115,109.21,106.11,-1.12,0.6782,1.107,4,4.21,3.923,475,-1471.34,-73.57,False,1714571.6400000006
AJMERA.NS,2024-03-14,2024-04-18,136.42,135,145,139.18,160.78,17.86,0.7989,1.283,4,4.18,3.06,479,2790.12,139.51,True,1717361.7600000007
TCS.NS,2024-03-14,2024-04-18,3871.92,3870,4100,3947.87,3553.89,-8.21,0.2038,1.078,3,77.87,2.011,25,-1946.78,-100.0,False,1715414.9800000007
