Ticker,Entry_Date,Exit_Date,S_entry,K1_Long,K2_Short,Breakeven,S_expiry,HV,RSI,Debit/unit,Debit_pct,Units,PnL/unit,PnL_Total,Return_%,Win,M1_Breakout,M2_Regime,F1_RSI,F2_Volume,F3_Trend,FlexScore,Capital
ANANTRAJ.NS,2023-12-19,2024-02-06,302.4,300,310,304.76,326.43,0.2528,82.1,4.76,1.575,1487839346705983425632766679463328599248985048605677925238870424273803018240,5.24,7.792172073200855e+75,109.96,True,1,1,0,1,1,2,3.6210324176614974e+77
21STCENMGM.NS,2023-12-20,2024-02-07,30.07,30,35,30.31,40.72,0.0093,,0.31,1.027,596886198859957442740342632836839128682231318607133751629503098713932824576,4.69,2.8000752213323597e+75,1518.84,True,1,1,0,1,1,2,1.2017863869703739e+76
ASHIANA.NS,2023-12-21,2024-02-08,270.73,270,280,274.47,308.67,0.2938,69.7,4.47,1.651,57684735124778436040226218266476701649599339338344741136838547792818490834944,5.53,3.1905465370335775e+77,123.76,True,1,1,1,1,1,3,1.3208689530924688e+79
ADVENZYMES.NS,2023-12-21,2024-02-08,363.99,365,375,369.45,367.78,0.3918,75.9,4.45,1.223,297214011455995778650190895949133858760310881830831757698321811068575285248,-1.67,-4.976512918553203e+74,-37.62,False,1,1,1,0,1,2,6.564412826708521e+76
ARMANFIN.NS,2023-12-21,2024-02-08,2641.45,2640,2720,2675.53,2274.35,0.565,76.9,35.53,1.345,2599376520606257940500140225411179340470078080162815618638502241428337328128,-35.53,-9.235219161726125e+76,-100.0,False,1,1,1,1,1,3,4.525257389245801e+78
ARTEMISMED.NS,2023-12-21,2024-02-09,182.47,180,190,184.54,175.91,0.3381,66.9,4.54,2.489,25550925186196699845583283018035824582300036087456418870832463918502416220160,-4.54,-1.1603395743616666e+77,-100.0,False,1,1,1,1,1,3,5.685663914372167e+78
ADVENZYMES.NS,2023-12-22,2024-02-09,364.29,365,375,369.47,370.15,0.3845,76.4,4.47,1.228,293411892908607836548672857439489318692821697087938264222910255621533073408,0.68,1.987689166172551e+74,15.14,True,1,1,1,0,1,2,6.584289718370247e+76
ASHIANA.NS,2023-12-22,2024-02-09,271.07,270,280,274.51,306.46,0.279,67.4,4.51,1.666,58511299770906597989388707109374204029097768941581977279925734701895923007488,5.49,3.2093920709057225e+77,121.49,True,1,1,1,0,1,2,1.3529628738015261e+79
ANTGRAPHIC.NS,2023-12-22,2024-02-09,1.35,5,10,5.0,1.65,0.7921,66.7,0.0,0.0,60264807001684904426260099173029714645689385125692926244014177415706234173945544704,-0.0,-1.2241524968938128e+76,-100.0,False,1,1,1,0,1,2,5.998347234779683e+77
ARVIND.NS,2023-12-22,2024-02-09,253.24,255,260,257.22,285.91,0.4463,71.7,2.22,0.875,64626654472394709572015800403416637151662655338271367566185762657342414913536,2.78,1.7986219397730958e+77,125.54,True,1,1,1,0,1,2,7.343416113210508e+78
ASIANENE.NS,2023-12-22,2024-02-09,283.25,285,290,287.23,313.41,0.4843,74.3,2.23,0.788,319945830935126804599502641367397079930717397115186916426206452358984184627200,2.77,8.854420530015067e+77,123.96,True,1,1,1,0,1,2,3.6599797136707874e+79
ASTRAZEN.NS,2023-12-22,2024-02-09,5293.07,5295,5450,5364.41,5683.66,0.4483,72.4,69.41,1.311,6089568929992498749871670633777865712437076859797390746148543272656014671872,85.59,5.211815095437026e+77,123.3,True,1,1,1,1,1,3,2.165626523980044e+79
5PAISA.NS,2023-12-26,2024-02-12,542.7,545,560,551.61,566.5,0.3689,67.7,6.61,1.218,51101033286242592554792375487798666853790833699314058949577760395851988992,8.39,4.2881938017504255e+74,126.98,True,1,1,1,1,1,3,1.731362533610486e+76
ANTGRAPHIC.NS,2023-12-26,2024-02-12,1.4,5,10,5.0,1.6,0.7863,73.3,0.0,0.0,35895709618363236983288396018062659148960927181044029457660143608955881722067550208,-0.0,-1.1996694469559366e+76,-100.0,False,1,1,1,0,1,2,5.878380290084089e+77
AJMERA.NS,2023-12-26,2024-02-12,88.72,90,95,91.65,134.61,0.2399,62.8,1.65,1.858,786452206638753596970783638035971122090740186702960741044312335551094063104,3.35,2.635755835324194e+75,203.3,True,1,1,1,0,1,2,6.746101572880288e+76
ALANKIT.NS,2023-12-26,2024-02-12,17.15,15,20,17.24,19.3,0.4602,70.0,2.24,13.067,1004381305546660859967862273412696552082788540303738852486454959492902682624,2.06,2.0679951159084842e+75,91.88,True,1,1,1,1,1,3,1.1461018169891015e+77
AARTIIND.NS,2023-12-26,2024-02-12,630.5,630,650,638.98,671.33,0.3915,70.6,8.98,1.425,14937778644393840127154254065739415192424339850532542075537829552910761984,11.02,1.6456502631140834e+74,122.64,True,1,1,1,1,1,3,6.874092355134832e+75
ALKEM.NS,2023-12-26,2024-02-12,4849.56,4850,4995,4914.86,5022.03,0.2386,68.7,64.86,1.337,35320997413540211909120291708466994470403857613855340326477903427669065728,80.14,2.8306355171545e+75,123.56,True,1,1,1,0,1,2,1.1737609090759603e+77
ADVENZYMES.NS,2023-12-26,2024-02-12,370.3,370,380,374.56,372.96,0.3852,77.5,4.56,1.231,288791353336390073268247972843541086201908440704591023395507010422613999616,-1.6,-4.609275406992916e+74,-35.0,False,1,1,1,0,1,2,6.538196964300318e+76
ARVIND.NS,2023-12-26,2024-02-12,260.13,260,270,264.39,265.6,0.4497,75.9,4.39,1.687,33467284701738604669420675665172548966377363115129514279096932765418158817280,1.21,4.050680137412495e+76,27.58,True,1,1,1,0,1,2,7.383922914584633e+78
ALIVUS.NS,2023-12-26,2024-02-12,651.28,650,670,658.91,855.7,0.1433,63.7,8.91,1.369,276220873123511927989373473263210719987591384863532497568908444495987605504,11.09,3.0620134234877896e+75,124.35,True,1,1,1,0,1,2,1.2618221537261024e+77
ASIANENE.NS,2023-12-26,2024-02-12,286.14,285,295,289.5,298.2,0.4789,72.2,4.5,1.574,162540316675375976940323032639062858738543063773883692143600479071800425185280,5.5,8.934072240196022e+77,122.05,True,1,1,1,0,1,2,3.7493204360727474e+79
ASTRAZEN.NS,2023-12-26,2024-02-12,5606.43,5605,5775,5680.97,5406.84,0.4831,77.7,75.97,1.355,5701070740580209121975402340718034981059951808026455930819011170162012323840,-75.97,-4.3312530479600883e+77,-100.0,False,1,1,1,1,1,3,2.122313993500443e+79
3MINDIA.NS,2023-12-27,2024-02-13,34653.53,34655,35695,35116.39,29969.44,0.5554,78.6,461.39,1.331,1126152638845370708936358576824926490374753371680284843266663638917709824,-461.39,-5.196004226971585e+74,-100.0,False,1,1,1,1,1,3,2.5460420712160763e+76
ALKEM.NS,2023-12-27,2024-02-13,4949.82,4950,5100,5017.05,5162.57,0.2444,69.7,67.05,1.355,35011129123703218794520235727345508711851858797457402820292664951551557632,82.95,2.904147550403562e+75,123.71,True,1,1,1,0,1,2,1.2028023845799958e+77
ARE&M.NS,2023-12-27,2024-02-13,796.89,795,820,806.31,829.33,0.4346,65.4,11.31,1.42,7603804234962943839212874006626973309111405866508310104977456963285512355840,13.69,1.0406897464469292e+77,120.97,True,1,1,1,1,1,3,4.4053755361137255e+78
AJANTPHARM.NS,2023-12-27,2024-02-13,1934.97,1935,1995,1961.47,2113.29,0.199,59.9,26.47,1.368,47331913280272716361745668956742643035437435209083053482316902574468366336,33.53,1.5869969228219208e+75,126.66,True,1,1,1,1,1,3,6.423289062254402e+76
ALIVUS.NS,2023-12-27,2024-02-13,654.22,655,675,663.41,861.67,0.1384,65.5,8.41,1.286,300042486885519745386871733997889422317204764032278199298419018960407101440,11.59,3.47720543025819e+75,137.79,True,1,1,1,0,1,2,1.2965942080286843e+77
AARTIIND.NS,2023-12-27,2024-02-13,643.1,645,660,651.76,660.13,0.3909,71.4,6.76,1.05,20352392674609631639302227934842478218299463189413012154419798328798609408,8.24,1.6780404301644781e+74,122.06,True,1,1,1,1,1,3,7.04189639815128e+75
ABINFRA.NS,2023-12-27,2024-02-13,4.3,5,10,5.11,3.99,0.5231,63.6,0.11,2.451,1932960999429606842199030028219732758033574817768044500425416442942593171456,-0.11,-2.0365080786725003e+74,-100.0,False,1,1,1,1,1,3,9.978889585495252e+75
AARTISURF.NS,2023-12-27,2024-02-13,712.95,715,735,723.87,672.73,0.4307,79.5,8.87,1.244,15897288422472730733649823190176971662329057950444977064678056610699935744,-8.87,-1.4100737898715872e+74,-100.0,False,1,1,1,1,1,3,6.909361570370778e+75
ALANKIT.NS,2023-12-27,2024-02-13,18.0,20,25,20.52,18.95,0.4799,74.5,0.52,2.87,4436334100466748328579209845502627651970538901802503663789302573007680569344,-0.52,-2.292203633978203e+75,-100.0,False,1,1,1,1,1,3,1.1231797806493194e+77
5PAISA.NS,2023-12-27,2024-02-13,549.45,550,565,556.76,552.1,0.3461,68.0,6.76,1.231,51188027331782233387593214720290849970449610496741214754067149141611380736,-4.66,-2.38778899033053e+74,-68.96,False,1,1,1,1,1,3,1.7074846437071804e+76
AKSHARCHEM.NS,2023-12-27,2024-02-13,320.19,320,330,324.33,259.85,0.7621,71.7,4.33,1.353,498970047129136544268435556843694903291252246688939163674422745822692114432,-4.33,-2.1615939838320734e+75,-100.0,False,1,1,1,1,1,3,1.059181052077716e+77
APOLLOHOSP.NS,2023-12-27,2024-02-13,5650.85,5650,5820,5725.88,6675.66,0.2163,57.4,75.88,1.343,1249514359021721162933763127873492987718213142315891366645708768098803253248,94.12,1.1760585842196479e+77,124.04,True,1,1,1,0,1,2,4.858184989008356e+78
5PAISA.NS,2023-12-28,2024-02-14,554.6,555,570,561.78,539.1,0.3455,69.2,6.78,1.223,50337164163378448029408120710897108949675995648525049553343307561960472576,-6.78,-3.414969287414361e+74,-100.0,False,1,1,1,0,1,2,1.6733349508330367e+76
ANGELONE.NS,2023-12-28,2024-02-14,329.23,330,340,334.42,316.64,0.442,67.5,4.42,1.342,4716900196189495151166283644416179608650519821533850198213613577544801452032,-4.42,-2.0839559044043913e+76,-100.0,False,1,1,1,0,1,2,1.0211383931581517e+78
ALANKIT.NS,2023-12-28,2024-02-14,18.9,20,25,20.78,18.6,0.4699,75.3,0.78,4.148,2865406675380985297860842989518856833073089188345166777747639352241040654336,-0.78,-2.246359561298639e+75,-100.0,False,1,1,1,1,1,3,1.100716185036333e+77
APARINDS.NS,2023-12-28,2024-02-14,5921.63,5920,6100,6000.92,5994.05,0.2784,77.8,80.92,1.367,646586223485374951730489041519683798535743944731443758053663881320200142848,-6.87,-4.4425265124066174e+75,-8.49,False,1,1,1,1,1,3,2.6117734778192387e+78
ALKEM.NS,2023-12-28,2024-02-14,4999.6,5000,5150,5067.13,5108.3,0.2447,65.3,67.13,1.343,35837346257882858514790983315450542730277354949371069985840189495715037184,41.17,1.475502836270121e+75,61.34,True,1,1,1,0,1,2,1.217557412942697e+77
AARTISURF.NS,2023-12-28,2024-02-14,752.32,750,775,761.27,667.79,0.4609,82.0,11.27,1.499,12256342487928610497745501690579370554842714957464021747903999002881818624,-11.27,-1.3818723140741556e+74,-100.0,False,1,1,0,1,1,2,6.771174338963362e+75
ASAHISONG.NS,2023-12-28,2024-02-14,304.65,305,315,309.41,307.14,0.3119,64.1,4.41,1.447,16920947436979490872881639243349091391063788829845717973979416440616381317120,-2.27,-3.841910607069409e+76,-51.49,False,1,1,1,1,1,3,3.6923670256233642e+78
360ONE.NS,2023-12-28,2024-02-14,687.07,685,710,696.16,691.08,0.4764,64.7,11.16,1.625,42537850822709271040054464057718260178433605982622387244016200215242473472,-5.08,-2.1608519265336958e+74,-45.5,False,1,1,1,0,1,2,2.3529453579773066e+76
ABINFRA.NS,2023-12-28,2024-02-14,4.51,5,10,5.18,3.99,0.5438,68.1,0.18,3.962,1116946346201899805595378617335488785069813849771727050907477469681527291904,-0.18,-1.9957779170990502e+74,-100.0,False,1,1,1,1,1,3,9.779311793785347e+75
ASIANHOTNR.NS,2023-12-28,2024-02-14,233.8,235,240,237.23,143.95,0.3139,55.8,2.23,0.956,262939439837960243834772605946192351819633325171284885263209372521973743091712,-2.23,-5.874889607143991e+77,-100.0,False,1,1,1,1,1,3,2.8786959075005557e+79
ARE&M.NS,2023-12-28,2024-02-14,805.38,805,830,816.21,843.71,0.4309,64.4,11.21,1.391,7862388406533805689927407367463945918804070093710526607239711455329799634944,13.79,1.0845219944107063e+77,123.09,True,1,1,1,0,1,2,4.513827735554796e+78
APOLLOHOSP.NS,2023-12-28,2024-02-14,5723.43,5725,5895,5800.7,6710.63,0.2176,65.4,75.7,1.323,1283600536067894670392508088162566106799118917693916568523557881392582885376,94.3,1.2104839135137497e+77,124.58,True,1,1,1,0,1,2,4.979233380359731e+78
3MINDIA.NS,2023-12-29,2024-02-15,35528.87,35530,36595,36000.14,29319.22,0.6045,73.3,470.14,1.323,1083110134882833415103386922185065314117077225098213473525637780229586944,-470.14,-5.092084142432153e+74,-100.0,False,1,1,1,1,1,3,2.4951212297917547e+76
AHLADA.NS,2023-12-29,2024-02-15,127.38,125,130,127.43,132.8,0.418,78.7,2.43,1.909,420457155455949868523796362947149552653449859099303403525536716594815696896,2.57,1.080060621472603e+75,105.66,True,1,1,1,1,1,3,5.219131841182992e+76
ARCHIDPLY.NS,2023-12-29,2024-02-15,98.95,100,105,101.98,97.0,0.4208,79.8,1.98,1.999,54294641072730810218426268029477782489209086819557576618482785313594265305088,-1.98,-1.0740887342632982e+77,-100.0,False,1,1,1,1,1,3,5.263034797890161e+78
3IINFOLTD.NS,2023-12-29,2024-02-15,48.95,50,55,51.63,55.1,0.4839,64.5,1.63,3.337,286752896629760494651561292625911372200840001171634980316337623029176598528,3.37,9.65400775953953e+74,206.12,True,1,1,1,1,1,3,2.4383586135696423e+76
ANMOL.NS,2023-12-29,2024-02-15,65.4,65,70,66.98,56.25,0.3269,64.2,1.98,3.024,6686252009872952707813604180378315308533115237839985033515927766247187415040,-1.98,-1.322521537715495e+76,-100.0,False,1,1,1,0,1,2,6.480355534805926e+77
ALKEM.NS,2023-12-29,2024-02-15,5073.97,5075,5225,5141.98,5179.25,0.2245,76.9,66.98,1.32,36353701182707473743442347267858433269437335459752354130860695496723267584,37.27,1.3547407715812044e+75,55.63,True,1,1,1,0,1,2,1.231104820658509e+77
AARTIIND.NS,2023-12-29,2024-02-15,646.94,645,665,654.15,679.15,0.3566,73.1,9.15,1.415,15386079011452443311280399015390708839424656240882104304108225155381067776,10.85,1.6688365226602326e+74,118.49,True,1,1,1,1,1,3,7.208780050417303e+75
AIRAN.NS,2023-12-29,2024-02-15,27.45,25,30,27.46,28.55,0.3885,74.0,2.46,8.946,490070372088776002398803809543181211302630384171062359679123286503075086336,1.09,5.363117209967541e+74,44.56,True,1,1,1,1,1,3,6.07081980222157e+76
360ONE.NS,2023-12-29,2024-02-15,688.09,690,710,698.83,696.7,0.4756,63.9,8.83,1.284,53282034113186325291044672908942310699180221638303654332795180583948910592,-2.13,-1.1368659870814765e+74,-24.16,False,1,1,1,0,1,2,2.3415766981064917e+76
ANGELONE.NS,2023-12-29,2024-02-15,335.85,335,345,339.55,316.05,0.4427,78.1,4.55,1.354,4492388074441218708970566811713012828350159335884513098322900371550911856640,-4.55,-2.0422767863163033e+76,-100.0,False,1,1,1,0,1,2,1.0007156252949887e+78
AFFLE.NS,2023-12-29,2024-02-15,1306.1,1305,1345,1323.06,1183.2,0.3448,76.7,18.06,1.383,67645956043952092535722498654255213449679681252512338277207620691846758400,-18.06,-1.2220037827204022e+75,-100.0,False,1,1,1,1,1,3,5.98781853532997e+76
5PAISA.NS,2023-12-29,2024-02-15,566.25,565,585,573.97,575.5,0.3508,77.8,8.97,1.584,37305571200034052617000870276926381646260178920821403017945479621526945792,1.53,5.704150743375021e+73,17.04,True,1,1,1,1,1,3,1.6790391015764118e+76
APARINDS.NS,2023-12-29,2024-02-15,5981.01,5980,6160,6060.92,6034.27,0.2721,86.8,80.92,1.353,645505561606663658799025289030199193921854560247579817189294064191366234112,-26.66,-1.720607643829816e+76,-32.94,False,1,1,0,1,1,2,2.5945674013809405e+78
ABINFRA.NS,2023-12-29,2024-02-15,4.73,5,10,5.28,3.99,0.5613,71.9,0.28,5.874,703268388641871360654942481808088018596715501820327065914715621651837353984,-0.28,-1.9558623587570693e+74,-100.0,False,1,1,1,0,1,2,9.58372555790964e+75
AJANTPHARM.NS,2023-12-29,2024-02-15,2018.48,2020,2080,2046.7,2110.2,0.2423,75.6,26.7,1.323,48122484402987215572232957753332731980037354491054403039115701697105625088,33.3,1.6026912517283524e+75,124.76,True,1,1,1,0,1,2,6.583558187427237e+76
ASTERDM.NS,2023-12-29,2024-02-15,309.5,310,320,314.33,357.72,0.2267,57.0,4.33,1.4,56820207483061872214612623125632569775858467086246673708166731900888966758400,5.67,3.2193319850560766e+77,130.72,True,1,1,1,0,1,2,1.2635377014756159e+79
ANGELONE.NS,2024-01-01,2024-02-16,345.04,345,355,349.49,316.58,0.4467,79.7,4.49,1.303,4452847434854420711443385646652644866091738444576508420484640072266518888448,-4.49,-2.0014312505899773e+76,-100.0,False,1,1,1,0,1,2,9.80701312789089e+77
AAREYDRUGS.NS,2024-01-01,2024-02-16,60.65,60,65,62.06,50.15,0.7477,84.9,2.06,3.398,90563211507334529690425022671730748869303616497699772854677093653808152576,-2.06,-1.866548150322073e+74,-100.0,False,1,1,0,1,1,2,9.146085936578159e+75
5PAISA.NS,2024-01-01,2024-02-16,600.8,600,620,608.97,568.0,0.398,88.2,8.97,1.493,37447961970149970943492360924907440982664564079041809053454925420356960256,-8.97,-3.358078203152823e+74,-100.0,False,1,1,0,1,1,2,1.6454583195448834e+76
ALANKIT.NS,2024-01-01,2024-02-16,19.1,20,25,20.9,17.9,0.4967,73.5,0.9,4.729,2437318440028305901538013780583533429689134146158960279183598108857547620352,-0.9,-2.2014323700726663e+75,-100.0,False,1,1,1,0,1,2,1.0787018613356064e+77
AHLADA.NS,2024-01-01,2024-02-16,149.45,150,155,152.14,128.2,0.6817,87.2,2.14,1.435,486697007803211043416892929167710022866020273858640782086084337272348475392,-2.14,-1.0438263682365983e+75,-100.0,False,1,1,0,1,1,2,5.114749204359332e+76
AKASH.NS,2024-01-01,2024-02-16,42.2,40,45,42.18,37.2,0.9036,61.1,2.18,5.162,879711147462969608531795811942167522121355139981359315857569787657930670080,-2.18,-1.9164042800558746e+75,-100.0,False,1,1,1,1,1,3,9.390380972273785e+76
AGROPHOS.NS,2024-01-01,2024-02-16,48.47,50,55,51.64,48.28,0.6079,74.1,1.64,3.385,786761871644881736281147737766822962260843185184696189806565483223497834496,-1.64,-1.2911161145054507e+75,-100.0,False,1,1,1,1,1,3,6.326468961076708e+76
AARTIIND.NS,2024-01-01,2024-02-16,649.08,650,670,658.88,692.4,0.3552,72.9,8.88,1.369,16228782458238466198577016094290713745517264108772856671407274897205886976,11.12,1.8040004815642326e+74,125.13,True,1,1,1,0,1,2,7.389180098573727e+75
A2ZINFRA.NS,2024-01-01,2024-02-16,12.25,10,15,12.32,12.8,0.2925,93.1,2.32,18.96,151916265749834759335307347229416002070935980420552322074286338377825386496,0.48,7.253094276822408e+73,20.56,True,1,1,0,1,1,2,1.7714262458120295e+76
ASHIANA.NS,2024-01-01,2024-02-16,282.84,285,290,287.22,298.54,0.3255,79.9,2.22,0.786,121680590409372239220452674135152048852518252276281358377433480794230788980736,2.78,3.37810377286556e+77,124.84,True,1,1,1,1,1,3,1.3867439115301817e+79
3IINFOLTD.NS,2024-01-01,2024-02-16,52.5,50,55,52.4,53.25,0.5101,73.2,2.4,4.565,203491012529568654645906491254737584860326689449142742786672644175505129472,0.85,1.7367406800716963e+74,35.61,True,1,1,1,1,1,3,2.4557260203703594e+76
AIRAN.NS,2024-01-01,2024-02-16,30.85,30,35,31.87,28.55,0.5339,79.9,1.87,6.052,650283414956108154499911446849685584052655837504390028279468394062035288064,-1.87,-1.214163960444314e+75,-100.0,False,1,1,1,1,1,3,5.949403406177138e+76
ABCOTS.NS,2024-01-01,2024-02-16,132.95,135,140,136.95,329.3,0.3392,82.2,1.95,1.464,116794759581970677740970173359987452332003567996447345822613608744789999616,3.05,3.5670208314275316e+74,156.95,True,1,1,0,1,1,2,1.1720287821497765e+76
ASTRAZEN.NS,2024-01-01,2024-02-16,5607.23,5605,5775,5680.94,5465.84,0.4961,79.8,75.94,1.354,5589204768411793449651871232822423551316429965816950114221268038734793670656,-75.94,-4.244627987000886e+77,-100.0,False,1,1,1,0,1,2,2.079867713630434e+79
ARCHIDPLY.NS,2024-01-01,2024-02-16,103.85,105,110,106.99,95.15,0.4383,83.1,1.99,1.921,52770677588125832366426363193887173747627352857501052396000221388679057244160,-1.99,-1.0526069595780323e+77,-100.0,False,1,1,0,1,1,2,5.157774101932358e+78
AFFLE.NS,2024-01-01,2024-02-16,1320.1,1320,1360,1337.99,1161.9,0.3429,73.0,17.99,1.363,66576927268760323512600231915825504563070295653765434532397282014198235136,-17.99,-1.1975637070659941e+75,-100.0,False,1,1,1,0,1,2,5.868062164623371e+76
ARE&M.NS,2024-01-01,2024-02-16,809.89,810,835,821.2,846.8,0.3342,67.9,11.2,1.383,8058645561084428333190932879422813721930205146536884373726591563531133386752,13.8,1.1118958431601479e+77,123.17,True,1,1,1,0,1,2,4.62501731987081e+78
AMBUJACEM.NS,2024-01-01,2024-02-16,528.13,530,545,536.61,578.35,0.4639,63.6,6.61,1.252,208902847991485120349537523860594628019404899906435544703539661480520581120,8.39,1.752063725412322e+75,126.83,True,1,1,1,0,1,2,7.082601344841007e+76
ALPA.NS,2024-01-02,2024-02-19,111.1,110,115,112.25,103.0,0.5459,56.7,2.25,2.021,1260423286619143059390670237432215559069221003422611796436264697564168716288,-2.25,-2.830616622701621e+75,-100.0,False,1,1,1,1,1,3,1.3870021451237944e+77
ALOKINDS.NS,2024-01-02,2024-02-19,25.8,25,30,26.85,29.4,0.8732,64.4,1.85,7.156,1453664041111407794800980588981940123032420282478736216190925763344462774272,2.55,3.712444438093714e+75,138.33,True,1,1,1,1,1,3,1.3789628385147652e+77
ANANTRAJ.NS,2024-01-02,2024-02-19,303.64,305,315,309.3,345.23,0.32,63.8,4.3,1.415,1685286558514954004984919452853205830464705854621477432342700570976687489024,5.7,9.610800749826546e+75,132.71,True,1,1,1,0,1,2,3.717140425159763e+77
AAATECH.NS,2024-01-02,2024-02-19,89.06,90,95,92.0,90.73,0.6486,61.0,2.0,2.248,150534908450910807871990263805599713149785410176294939265355690728440725504,-1.28,-1.921571197290127e+74,-63.75,False,1,1,1,0,1,2,1.487981330147104e+76
ARVSMART.NS,2024-01-02,2024-02-19,458.89,460,475,466.56,621.21,0.3218,75.5,6.56,1.429,11928439451691667972584608145054019795378927494819527924912455106992441131008,8.44,1.007068623636861e+77,128.75,True,1,1,1,1,1,3,4.011693332948132e+78
