Stock,Entry Date,Exit Date,Entry,Exit,Invested,Profit,Return %,Exit Reason,Cumulative Profit,Equity
DPSCLTD.NS,2024-03-28 00:00:00+05:30,2024-04-15 00:00:00+05:30,15.294004440307617,16.18781089782715,32978.96318928607,1927.3441678358722,5.844162403692588,UT Sell,715329.2023484142,815329.2023484142
GREENPANEL.NS,2024-03-22 00:00:00+05:30,2024-04-15 00:00:00+05:30,319.4872131347656,313.24334716796875,46939.40214134211,-917.3554479893719,-1.954339864038035,UT Sell,714411.8469004248,814411.8469004248
NHPC.NS,2024-03-27 00:00:00+05:30,2024-04-15 00:00:00+05:30,84.67621612548828,84.7715072631836,31797.49772286266,35.78359865992752,0.11253589503112948,UT Sell,714447.6304990847,814447.6304990847
ITI.NS,2024-03-14 00:00:00+05:30,2024-04-15 00:00:00+05:30,276.54998779296875,252.0500030517578,36807.99249471824,-3260.8761319140176,-8.859152349539123,UT Sell,711186.7543671707,811186.7543671707
AXITA.NS,2024-03-14 00:00:00+05:30,2024-04-15 00:00:00+05:30,14.97282600402832,15.27839469909668,36807.99249471824,751.1855298172159,2.040821785988478,UT Sell,711937.939896988,811937.939896988
BERGEPAINT.NS,2024-02-29 00:00:00+05:30,2024-04-15 00:00:00+05:30,598.8219604492188,538.86083984375,45802.38239532792,-4586.2749802358885,-10.01317997096961,UT Sell,707351.6649167521,807351.6649167521
RAMASTEEL.NS,2024-03-14 00:00:00+05:30,2024-04-15 00:00:00+05:30,13.399999618530273,12.149999618530273,36807.99249471824,-3433.5814871794864,-9.328358474513909,UT Sell,703918.0834295726,803918.0834295726
CROWN.NS,2024-04-15 00:00:00+05:30,2024-04-18 00:00:00+05:30,220.1999969482422,215.8000030517578,39413.80951937839,-787.5591449859348,-1.9981807254604966,UT Sell,703130.5242845867,803130.5242845867
PPLPHARMA.NS,2024-03-19 00:00:00+05:30,2024-04-24 00:00:00+05:30,120.18480682373047,138.55955505371094,31755.97328841621,4855.089668933255,15.288744655495323,UT Sell,707985.61395352,807985.61395352
ZEEL.NS,2024-04-16 00:00:00+05:30,2024-04-24 00:00:00+05:30,143.50564575195312,136.12147521972656,39413.809519378396,-2028.061608940734,-5.145560994157661,UT Sell,705957.5523445792,805957.5523445792
CENTUM.NS,2024-03-14 00:00:00+05:30,2024-05-02 00:00:00+05:30,1636.3905029296875,1953.4339599609375,36807.99249471824,7131.386527856914,19.374559829309447,UT Sell,713088.9388724362,813088.9388724362
RKFORGE.NS,2024-04-15 00:00:00+05:30,2024-05-06 00:00:00+05:30,703.2702026367188,698.7891235351562,39413.80951937839,-251.13590407794982,-0.6371774439983269,UT Sell,712837.8029683583,812837.8029683583
HCL-INSYS.NS,2024-03-14 00:00:00+05:30,2024-05-06 00:00:00+05:30,15.300000190734863,18.200000762939453,36807.992494718244,6976.6796056005915,18.954251869622386,UT Sell,719814.4825739588,819814.4825739588
